x[m],y[m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2],Time [s],Angle [rad],vehicle_id,flw_type,entry,exit,length,width,x_rot,y_rot,lanes
511577.92,5026615.95,61.8758,0.0368,0.0181,77.177252,5.8249,332,Car,Gate 101,Gate 102,5,2,134.6941942,73.48088365,1
511578.43,5026615.69,61.8804,0.0395,0.0169,77.210619,5.8248,332,Car,Gate 101,Gate 102,5,2,135.2666221,73.4757616,1
511578.95,5026615.44,61.8852,0.0406,0.0177,77.243986,5.8248,332,Car,Gate 101,Gate 102,5,2,135.8435374,73.48405088,1
511579.46,5026615.19,61.8902,0.0432,0.0177,77.277352,5.8248,332,Car,Gate 101,Gate 102,5,2,136.4115034,73.48787817,1
511579.98,5026614.93,61.8955,0.0451,0.0177,77.310719,5.8247,332,Car,Gate 101,Gate 102,5,2,136.9928807,73.4872181,1
511580.49,5026614.68,61.9011,0.0476,0.0172,77.344086,5.8247,332,Car,Gate 101,Gate 102,5,2,137.5608467,73.49104539,1
511581.01,5026614.42,61.9069,0.0489,0.0171,77.377452,5.8247,332,Car,Gate 101,Gate 102,5,2,138.142224,73.49038532,1
511581.52,5026614.17,61.9129,0.0516,0.0177,77.410819,5.8246,332,Car,Gate 101,Gate 102,5,2,138.71019,73.49421262,1
511582.03,5026613.92,61.9192,0.0537,0.0179,77.444186,5.8246,332,Car,Gate 101,Gate 102,5,2,139.278156,73.49803991,1
511582.55,5026613.66,61.9258,0.0555,0.0181,77.477553,5.8246,332,Car,Gate 101,Gate 102,5,2,139.8595333,73.49737984,1
511583.06,5026613.41,61.9326,0.0577,0.0177,77.510919,5.8245,332,Car,Gate 101,Gate 102,5,2,140.4274992,73.50120713,1
511583.58,5026613.15,61.9396,0.0592,0.0185,77.544286,5.8245,332,Car,Gate 101,Gate 102,5,2,141.0088765,73.50054706,1
511584.09,5026612.9,61.9469,0.062,0.019,77.577653,5.8245,332,Car,Gate 101,Gate 102,5,2,141.5768425,73.50437436,1
511584.61,5026612.65,61.9545,0.0642,0.0193,77.61102,5.8244,332,Car,Gate 101,Gate 102,5,2,142.1537578,73.51266363,1
511585.12,5026612.39,61.9623,0.0662,0.0193,77.644386,5.8244,332,Car,Gate 101,Gate 102,5,2,142.7261858,73.50754158,1
511585.64,5026612.14,61.9703,0.0674,0.019,77.677753,5.8244,332,Car,Gate 101,Gate 102,5,2,143.3031011,73.51583085,1
511586.15,5026611.88,61.9785,0.0687,0.0199,77.71112,5.8243,332,Car,Gate 101,Gate 102,5,2,143.8755291,73.5107088,1
511586.67,5026611.63,61.9869,0.0712,0.0196,77.744486,5.8243,332,Car,Gate 101,Gate 102,5,2,144.4524444,73.51899807,1
511587.18,5026611.37,61.9956,0.0732,0.0193,77.777853,5.8243,332,Car,Gate 101,Gate 102,5,2,145.0248723,73.51387602,1
511587.7,5026611.12,62.0045,0.0754,0.0185,77.81122,5.8242,332,Car,Gate 101,Gate 102,5,2,145.6017877,73.5221653,1
511588.21,5026610.86,62.0136,0.0762,0.0185,77.844587,5.8242,332,Car,Gate 101,Gate 102,5,2,146.1742156,73.51704325,1
511588.73,5026610.61,62.0229,0.079,0.0186,77.877953,5.8242,332,Car,Gate 101,Gate 102,5,2,146.7511309,73.52533252,1
511589.24,5026610.35,62.0326,0.0814,0.0185,77.91132,5.8241,332,Car,Gate 101,Gate 102,5,2,147.3235589,73.52021047,1
511589.76,5026610.1,62.0425,0.0839,0.0184,77.944687,5.8241,332,Car,Gate 101,Gate 102,5,2,147.9004742,73.52849974,1
511590.27,5026609.85,62.0527,0.0867,0.0177,77.978054,5.824,332,Car,Gate 101,Gate 102,5,2,148.4684402,73.53232704,1
511590.79,5026609.59,62.0632,0.088,0.0187,78.01142,5.824,332,Car,Gate 101,Gate 102,5,2,149.0498175,73.53166697,1
511591.31,5026609.34,62.074,0.0911,0.0189,78.044787,5.8239,332,Car,Gate 101,Gate 102,5,2,149.6267328,73.53995624,1
511591.82,5026609.08,62.0851,0.0933,0.019,78.078154,5.8239,332,Car,Gate 101,Gate 102,5,2,150.1991608,73.53483419,1
511592.34,5026608.83,62.0964,0.0958,0.0188,78.111521,5.8238,332,Car,Gate 101,Gate 102,5,2,150.7760761,73.54312346,1
511592.85,5026608.57,62.108,0.0964,0.019,78.144887,5.8238,332,Car,Gate 101,Gate 102,5,2,151.348504,73.53800141,1
511593.37,5026608.31,62.1197,0.0988,0.0198,78.178254,5.8238,332,Car,Gate 101,Gate 102,5,2,151.9298813,73.53734134,1
511593.88,5026608.06,62.1317,0.1007,0.0199,78.211621,5.8237,332,Car,Gate 101,Gate 102,5,2,152.4978473,73.54116864,1
511594.4,5026607.8,62.1439,0.1025,0.02,78.244987,5.8237,332,Car,Gate 101,Gate 102,5,2,153.0792246,73.54050856,1
511594.92,5026607.55,62.1563,0.1046,0.0193,78.278354,5.8237,332,Car,Gate 101,Gate 102,5,2,153.6561399,73.54879784,1
511595.43,5026607.29,62.1689,0.1047,0.0201,78.311721,5.8236,332,Car,Gate 101,Gate 102,5,2,154.2285679,73.54367579,1
511595.95,5026607.04,62.1816,0.1067,0.0203,78.345088,5.8236,332,Car,Gate 101,Gate 102,5,2,154.8054832,73.55196506,1
511596.47,5026606.78,62.1945,0.1087,0.0202,78.378454,5.8236,332,Car,Gate 101,Gate 102,5,2,155.3868605,73.55130499,1
511596.98,5026606.53,62.2077,0.1115,0.0199,78.411821,5.8235,332,Car,Gate 101,Gate 102,5,2,155.9548265,73.55513228,1
511597.5,5026606.27,62.2213,0.1138,0.0192,78.445188,5.8235,332,Car,Gate 101,Gate 102,5,2,156.5362038,73.55447221,1
511598.02,5026606.01,62.235,0.1157,0.0202,78.478555,5.8235,332,Car,Gate 101,Gate 102,5,2,157.1175811,73.55381214,1
511598.53,5026605.76,62.2491,0.1189,0.0197,78.511921,5.8234,332,Car,Gate 101,Gate 102,5,2,157.6855471,73.55763943,1
511599.05,5026605.5,62.2636,0.1214,0.0196,78.545288,5.8234,332,Car,Gate 101,Gate 102,5,2,158.2669244,73.55697936,1
511599.57,5026605.25,62.2783,0.124,0.0189,78.578655,5.8234,332,Car,Gate 101,Gate 102,5,2,158.8438397,73.56526864,1
511600.08,5026604.99,62.2932,0.1244,0.0193,78.612022,5.8233,332,Car,Gate 101,Gate 102,5,2,159.4162677,73.56014659,1
511600.6,5026604.73,62.3083,0.1262,0.0198,78.645388,5.8233,332,Car,Gate 101,Gate 102,5,2,159.997645,73.55948652,1
511601.12,5026604.48,62.3235,0.1273,0.0197,78.678755,5.8232,332,Car,Gate 101,Gate 102,5,2,160.5745603,73.56777579,1
511601.64,5026604.22,62.3389,0.1292,0.0197,78.712122,5.8232,332,Car,Gate 101,Gate 102,5,2,161.1559376,73.56711572,1
511602.15,5026603.96,62.3546,0.1319,0.0187,78.745488,5.8231,332,Car,Gate 101,Gate 102,5,2,161.7283655,73.56199367,1
511602.67,5026603.71,62.3705,0.1331,0.0201,78.778855,5.8231,332,Car,Gate 101,Gate 102,5,2,162.3052808,73.57028294,1
511603.19,5026603.45,62.3867,0.1362,0.0201,78.812222,5.8231,332,Car,Gate 101,Gate 102,5,2,162.8866581,73.56962287,1
511603.71,5026603.19,62.4032,0.1386,0.0203,78.845589,5.823,332,Car,Gate 101,Gate 102,5,2,163.4680354,73.5689628,1
511604.23,5026602.94,62.42,0.1416,0.0201,78.878955,5.823,332,Car,Gate 101,Gate 102,5,2,164.0449508,73.57725207,1
511604.75,5026602.68,62.4371,0.1423,0.0206,78.912322,5.823,332,Car,Gate 101,Gate 102,5,2,164.6263281,73.576592,1
511605.26,5026602.42,62.4543,0.1447,0.0214,78.945689,5.8229,332,Car,Gate 101,Gate 102,5,2,165.198756,73.57146995,1
511605.78,5026602.17,62.4717,0.1456,0.0216,78.979056,5.8229,332,Car,Gate 101,Gate 102,5,2,165.7756713,73.57975922,1
511606.3,5026601.91,62.4893,0.1465,0.0217,79.012422,5.8229,332,Car,Gate 101,Gate 102,5,2,166.3570486,73.57909915,1
511606.82,5026601.65,62.5074,0.1555,0.0254,79.045789,5.8228,332,Car,Gate 101,Gate 102,5,2,166.9384259,73.57843908,1
511607.34,5026601.39,62.5258,0.1501,0.0218,79.079156,5.8228,332,Car,Gate 101,Gate 102,5,2,167.5198032,73.57777901,1
511607.86,5026601.14,62.5436,0.1464,0.0165,79.112523,5.8227,332,Car,Gate 101,Gate 102,5,2,168.0967186,73.58606828,1
511608.38,5026600.88,62.5608,0.1409,0.0107,79.145889,5.8227,332,Car,Gate 101,Gate 102,5,2,168.6780959,73.58540821,1
511608.9,5026600.62,62.5773,0.134,0.0042,79.179256,5.8226,332,Car,Gate 101,Gate 102,5,2,169.2594732,73.58474814,1
511609.42,5026600.36,62.5928,0.1241,-0.0025,79.212623,5.8226,332,Car,Gate 101,Gate 102,5,2,169.8408505,73.58408807,1
511609.94,5026600.11,62.6072,0.1147,-0.0086,79.245989,5.8225,332,Car,Gate 101,Gate 102,5,2,170.4177658,73.59237734,1
511610.46,5026599.85,62.6203,0.1036,-0.0156,79.279356,5.8225,332,Car,Gate 101,Gate 102,5,2,170.9991431,73.59171727,1
511610.98,5026599.59,62.632,0.0914,-0.0227,79.312723,5.8225,332,Car,Gate 101,Gate 102,5,2,171.5805204,73.5910572,1
511611.5,5026599.33,62.6422,0.0793,-0.031,79.34609,5.8224,332,Car,Gate 101,Gate 102,5,2,172.1618977,73.59039713,1
511612.02,5026599.07,62.6509,0.0647,-0.0385,79.379456,5.8224,332,Car,Gate 101,Gate 102,5,2,172.743275,73.58973705,1
511612.54,5026598.82,62.6578,0.0505,-0.0466,79.412823,5.8223,332,Car,Gate 101,Gate 102,5,2,173.3201903,73.59802633,1
511613.06,5026598.56,62.6629,0.0346,-0.0551,79.44619,5.8223,332,Car,Gate 101,Gate 102,5,2,173.9015676,73.59736626,1
511613.58,5026598.3,62.6661,0.0176,-0.0638,79.479557,5.8222,332,Car,Gate 101,Gate 102,5,2,174.4829449,73.59670618,1
511614.1,5026598.04,62.6671,0,-0.0737,79.512923,5.8222,332,Car,Gate 101,Gate 102,5,2,175.0643222,73.59604611,1
511614.62,5026597.78,62.666,-0.0189,-0.0822,79.54629,5.8223,332,Car,Gate 101,Gate 102,5,2,175.6456995,73.59538604,1
511615.14,5026597.52,62.6626,-0.0383,-0.0916,79.579657,5.8223,332,Car,Gate 101,Gate 102,5,2,176.2270768,73.59472597,1
511615.66,5026597.26,62.6568,-0.0582,-0.1011,79.613024,5.8225,332,Car,Gate 101,Gate 102,5,2,176.8084541,73.5940659,1
511616.19,5026597,62.6486,-0.0778,-0.1114,79.64639,5.8226,332,Car,Gate 101,Gate 102,5,2,177.3987807,73.59786781,1
511616.71,5026596.74,62.638,-0.0988,-0.1213,79.679757,5.8229,332,Car,Gate 101,Gate 102,5,2,177.980158,73.59720774,1
511617.23,5026596.49,62.6249,-0.1188,-0.1312,79.713124,5.8232,332,Car,Gate 101,Gate 102,5,2,178.5570734,73.60549701,1
511617.75,5026596.23,62.6094,-0.1398,-0.1411,79.74649,5.8235,332,Car,Gate 101,Gate 102,5,2,179.1384507,73.60483694,1
511618.27,5026595.97,62.5913,-0.1613,-0.1509,79.779857,5.8239,332,Car,Gate 101,Gate 102,5,2,179.719828,73.60417687,1
511618.79,5026595.71,62.5707,-0.1826,-0.1616,79.813224,5.8243,332,Car,Gate 101,Gate 102,5,2,180.3012053,73.60351679,1
511619.31,5026595.45,62.5474,-0.2052,-0.171,79.846591,5.8247,332,Car,Gate 101,Gate 102,5,2,180.8825826,73.60285672,1
511619.83,5026595.2,62.5214,-0.227,-0.1805,79.879957,5.8251,332,Car,Gate 101,Gate 102,5,2,181.4594979,73.611146,1
511620.36,5026594.94,62.4928,-0.2487,-0.19,79.913324,5.8256,332,Car,Gate 101,Gate 102,5,2,182.0498245,73.6149479,1
511620.88,5026594.68,62.4617,-0.2696,-0.2001,79.946691,5.826,332,Car,Gate 101,Gate 102,5,2,182.6312018,73.61428783,1
511621.4,5026594.43,62.428,-0.2915,-0.21,79.980058,5.8265,332,Car,Gate 101,Gate 102,5,2,183.2081171,73.6225771,1
511621.92,5026594.17,62.3918,-0.312,-0.2193,80.013424,5.827,332,Car,Gate 101,Gate 102,5,2,183.7894944,73.62191703,1
511622.44,5026593.92,62.3531,-0.3321,-0.2284,80.046791,5.8275,332,Car,Gate 101,Gate 102,5,2,184.3664098,73.63020631,1
511622.96,5026593.66,62.3254,-0.1283,-0.1258,80.080158,5.828,332,Car,Gate 101,Gate 102,5,2,184.9477871,73.62954623,1
511623.48,5026593.41,62.3104,-0.1215,-0.1215,80.113524,5.8285,332,Car,Gate 101,Gate 102,5,2,185.5247024,73.63783551,1
511623.99,5026593.16,62.2962,-0.1154,-0.1155,80.146891,5.8291,332,Car,Gate 101,Gate 102,5,2,186.0926684,73.6416628,1
511624.51,5026592.9,62.2828,-0.1071,-0.1087,80.180258,5.8296,332,Car,Gate 101,Gate 102,5,2,186.6740457,73.64100273,1
511625.03,5026592.65,62.2706,-0.0963,-0.1014,80.213625,5.8301,332,Car,Gate 101,Gate 102,5,2,187.250961,73.649292,1
511625.55,5026592.4,62.2598,-0.0832,-0.0941,80.246991,5.8307,332,Car,Gate 101,Gate 102,5,2,187.8278763,73.65758127,1
511626.07,5026592.15,62.2506,-0.0695,-0.0864,80.280358,5.8312,332,Car,Gate 101,Gate 102,5,2,188.4047916,73.66587055,1
511626.58,5026591.9,62.2432,-0.0536,-0.0777,80.313725,5.8318,332,Car,Gate 101,Gate 102,5,2,188.9727576,73.66969784,1
511627.1,5026591.65,62.2378,-0.0361,-0.0685,80.347092,5.8324,332,Car,Gate 101,Gate 102,5,2,189.5496729,73.67798711,1
511627.62,5026591.4,62.2346,-0.0171,-0.0587,80.380458,5.8329,332,Car,Gate 101,Gate 102,5,2,190.1265882,73.68627639,1
511628.13,5026591.15,62.2338,0.0034,-0.0491,80.413825,5.8334,332,Car,Gate 101,Gate 102,5,2,190.6945542,73.69010368,1
511628.65,5026590.9,62.2355,0.0242,-0.0384,80.447192,5.834,332,Car,Gate 101,Gate 102,5,2,191.2714695,73.69839295,1
511629.16,5026590.65,62.2397,0.0466,-0.027,80.480559,5.8336,332,Car,Gate 101,Gate 102,5,2,191.8394355,73.70222025,1
511629.68,5026590.4,62.2441,0.0262,-0.085,80.513925,5.8332,332,Car,Gate 101,Gate 102,5,2,192.4163508,73.71050952,1
511630.19,5026590.16,62.2495,0.063,-0.0613,80.547292,5.8327,332,Car,Gate 101,Gate 102,5,2,192.9798548,73.72328616,1
511630.71,5026589.91,62.2592,0.0995,-0.0372,80.580659,5.8322,332,Car,Gate 101,Gate 102,5,2,193.5567702,73.73157543,1
511631.23,5026589.66,62.2734,0.1365,-0.0124,80.614025,5.8315,332,Car,Gate 101,Gate 102,5,2,194.1336855,73.7398647,1
511631.75,5026589.4,62.292,0.1731,0.0126,80.647392,5.8308,332,Car,Gate 101,Gate 102,5,2,194.7150628,73.73920463,1
511632.27,5026589.15,62.3149,0.2092,0.0379,80.680759,5.83,332,Car,Gate 101,Gate 102,5,2,195.2919781,73.7474939,1
511632.79,5026588.89,62.3422,0.245,0.0629,80.714126,5.8291,332,Car,Gate 101,Gate 102,5,2,195.8733554,73.74683383,1
511633.31,5026588.64,62.3738,0.2802,0.0882,80.747492,5.829,332,Car,Gate 101,Gate 102,5,2,196.4502707,73.7551231,1
511633.83,5026588.39,62.4095,0.3156,0.1135,80.780859,5.8288,332,Car,Gate 101,Gate 102,5,2,197.0271861,73.76341238,1
511634.35,5026588.13,62.4495,0.3501,0.1385,80.814226,5.8287,332,Car,Gate 101,Gate 102,5,2,197.6085634,73.7627523,1
511634.87,5026587.88,62.4936,0.3836,0.163,80.847593,5.8286,332,Car,Gate 101,Gate 102,5,2,198.1854787,73.77104158,1
511635.39,5026587.62,62.5416,0.4165,0.1869,80.880959,5.8284,332,Car,Gate 101,Gate 102,5,2,198.766856,73.77038151,1
511635.91,5026587.37,62.5936,0.449,0.2105,80.914326,5.8288,332,Car,Gate 101,Gate 102,5,2,199.3437713,73.77867078,1
511636.43,5026587.11,62.6494,0.4803,0.2333,80.947693,5.829,332,Car,Gate 101,Gate 102,5,2,199.9251486,73.77801071,1
511636.95,5026586.86,62.7088,0.5091,0.2551,80.98106,5.8292,332,Car,Gate 101,Gate 102,5,2,200.5020639,73.78629998,1
511637.48,5026586.6,62.7716,0.5364,0.2757,81.014426,5.8293,332,Car,Gate 101,Gate 102,5,2,201.0923906,73.79010189,1
511638,5026586.35,62.8377,0.5628,0.2956,81.047793,5.8292,332,Car,Gate 101,Gate 102,5,2,201.6693059,73.79839116,1
511638.52,5026586.09,62.9068,0.5892,0.3144,81.08116,5.8291,332,Car,Gate 101,Gate 102,5,2,202.2506832,73.79773109,1
511639.04,5026585.84,62.9654,0.385,0.216,81.114526,5.8288,332,Car,Gate 101,Gate 102,5,2,202.8275985,73.80602036,1
511639.57,5026585.58,63.0119,0.3903,0.223,81.147893,5.8285,332,Car,Gate 101,Gate 102,5,2,203.4179251,73.80982227,1
511640.09,5026585.33,63.059,0.3931,0.2285,81.18126,5.8276,332,Car,Gate 101,Gate 102,5,2,203.9948405,73.81811154,1
511640.62,5026585.07,63.1064,0.3961,0.2328,81.214627,5.8266,332,Car,Gate 101,Gate 102,5,2,204.5851671,73.82191345,1
511641.14,5026584.81,63.1541,0.3992,0.2355,81.247993,5.8257,332,Car,Gate 101,Gate 102,5,2,205.1665444,73.82125338,1
511641.67,5026584.55,63.2023,0.4026,0.2366,81.28136,5.8247,332,Car,Gate 101,Gate 102,5,2,205.7568711,73.82505528,1
511642.19,5026584.29,63.2509,0.4066,0.2352,81.314727,5.8238,332,Car,Gate 101,Gate 102,5,2,206.3382483,73.82439521,1
511642.72,5026584.03,63.2998,0.4081,0.2333,81.348094,5.8229,332,Car,Gate 101,Gate 102,5,2,206.928575,73.82819712,1
511643.24,5026583.77,63.3489,0.4089,0.2306,81.38146,5.8221,332,Car,Gate 101,Gate 102,5,2,207.5099523,73.82753705,1
511643.77,5026583.51,63.398,0.4084,0.2269,81.414827,5.8212,332,Car,Gate 101,Gate 102,5,2,208.1002789,73.83133895,1
511644.3,5026583.25,63.447,0.4073,0.2215,81.448194,5.8204,332,Car,Gate 101,Gate 102,5,2,208.6906056,73.83514086,1
511644.83,5026582.98,63.4957,0.4038,0.2154,81.481561,5.8197,332,Car,Gate 101,Gate 102,5,2,209.2853942,73.82999342,1
511645.35,5026582.72,63.544,0.4013,0.2091,81.514927,5.8189,332,Car,Gate 101,Gate 102,5,2,209.8667715,73.82933335,1
511645.88,5026582.46,63.5947,0.4416,0.2173,81.548294,5.8183,332,Car,Gate 101,Gate 102,5,2,210.4570981,73.83313526,1
511646.41,5026582.19,63.6468,0.4265,0.1979,81.581661,5.8177,332,Car,Gate 101,Gate 102,5,2,211.0518868,73.82798782,1
511646.94,5026581.93,63.6972,0.4131,0.1764,81.615027,5.8171,332,Car,Gate 101,Gate 102,5,2,211.6422134,73.83178973,1
511647.46,5026581.66,63.746,0.3982,0.1572,81.648394,5.8166,332,Car,Gate 101,Gate 102,5,2,212.2280527,73.82218032,1
511647.99,5026581.39,63.7931,0.3859,0.1379,81.681761,5.8162,332,Car,Gate 101,Gate 102,5,2,212.8228413,73.81703288,1
511648.52,5026581.13,63.8387,0.3738,0.1189,81.715128,5.8158,332,Car,Gate 101,Gate 102,5,2,213.4131679,73.82083479,1
511649.05,5026580.86,63.8829,0.3631,0.0986,81.748494,5.8156,332,Car,Gate 101,Gate 102,5,2,214.0079566,73.81568735,1
511649.58,5026580.59,63.9257,0.3489,0.0797,81.781861,5.8153,332,Car,Gate 101,Gate 102,5,2,214.6027452,73.81053991,1
511650.11,5026580.32,63.9669,0.3375,0.0618,81.815228,5.8152,332,Car,Gate 101,Gate 102,5,2,215.1975338,73.80539248,1
511650.64,5026580.06,64.0069,0.3274,0.0443,81.848595,5.8151,332,Car,Gate 101,Gate 102,5,2,215.7878605,73.80919438,1
511651.17,5026579.79,64.0457,0.3191,0.0263,81.881961,5.8151,332,Car,Gate 101,Gate 102,5,2,216.3826491,73.80404695,1
511651.7,5026579.52,64.0832,0.306,0.0083,81.915328,5.8152,332,Car,Gate 101,Gate 102,5,2,216.9774377,73.79889951,1
511652.23,5026579.25,64.1193,0.2939,-0.0076,81.948695,5.8157,332,Car,Gate 101,Gate 102,5,2,217.5722263,73.79375207,1
511652.76,5026578.98,64.154,0.2839,-0.0227,81.982062,5.8162,332,Car,Gate 101,Gate 102,5,2,218.1670149,73.78860464,1
511653.29,5026578.72,64.1877,0.2772,-0.0365,82.015428,5.8167,332,Car,Gate 101,Gate 102,5,2,218.7573416,73.79240654,1
511653.82,5026578.45,64.2207,0.2725,-0.0515,82.048795,5.8173,332,Car,Gate 101,Gate 102,5,2,219.3521302,73.78725911,1
511654.35,5026578.18,64.2528,0.2625,-0.0626,82.082162,5.8179,332,Car,Gate 101,Gate 102,5,2,219.9469188,73.78211167,1
511654.89,5026577.91,64.2838,0.2529,-0.0724,82.115528,5.8185,332,Car,Gate 101,Gate 102,5,2,220.5506568,73.78142621,1
511655.42,5026577.65,64.3135,0.2422,-0.0809,82.148895,5.8191,332,Car,Gate 101,Gate 102,5,2,221.1409834,73.78522812,1
511655.95,5026577.38,64.3422,0.2357,-0.0901,82.182262,5.8198,332,Car,Gate 101,Gate 102,5,2,221.7357721,73.78008068,1
511656.49,5026577.11,64.37,0.2269,-0.0972,82.215629,5.82,332,Car,Gate 101,Gate 102,5,2,222.33951,73.77939522,1
511657.02,5026576.85,64.3969,0.2209,-0.1022,82.248995,5.8201,332,Car,Gate 101,Gate 102,5,2,222.9298367,73.78319713,1
511657.55,5026576.58,64.4231,0.2154,-0.106,82.282362,5.8203,332,Car,Gate 101,Gate 102,5,2,223.5246253,73.77804969,1
511658.09,5026576.31,64.4486,0.2089,-0.1083,82.315729,5.8205,332,Car,Gate 101,Gate 102,5,2,224.1283632,73.77736423,1
511658.62,5026576.05,64.4734,0.2037,-0.1123,82.349096,5.8206,332,Car,Gate 101,Gate 102,5,2,224.7186899,73.78116614,1
511659.16,5026575.78,64.4973,0.1948,-0.1106,82.382462,5.8208,332,Car,Gate 101,Gate 102,5,2,225.3224279,73.78048068,1
511659.7,5026575.51,64.5204,0.1895,-0.1087,82.415829,5.8209,332,Car,Gate 101,Gate 102,5,2,225.9261658,73.77979522,1
511660.23,5026575.25,64.5429,0.1855,-0.1057,82.449196,5.821,332,Car,Gate 101,Gate 102,5,2,226.5164925,73.78359713,1
511660.77,5026574.98,64.5652,0.1852,-0.1043,82.482563,5.8211,332,Car,Gate 101,Gate 102,5,2,227.1202304,73.78291167,1
511661.3,5026574.71,64.5871,0.1796,-0.0993,82.515929,5.8212,332,Car,Gate 101,Gate 102,5,2,227.715019,73.77776424,1
511661.84,5026574.45,64.6084,0.1758,-0.0942,82.549296,5.8213,332,Car,Gate 101,Gate 102,5,2,228.314295,73.78602812,1
511662.38,5026574.18,64.6293,0.1723,-0.0343,82.582663,5.8213,332,Car,Gate 101,Gate 102,5,2,228.918033,73.78534266,1
511662.91,5026573.91,64.65,0.1718,-0.0306,82.616029,5.8214,332,Car,Gate 101,Gate 102,5,2,229.5128216,73.78019523,1
511663.45,5026573.64,64.6701,0.1629,-0.025,82.649396,5.8214,332,Car,Gate 101,Gate 102,5,2,230.1165596,73.77950977,1
511663.99,5026573.38,64.6895,0.1602,-0.0202,82.682763,5.8214,332,Car,Gate 101,Gate 102,5,2,230.7158356,73.78777365,1
511664.52,5026573.11,64.7085,0.1555,-0.0154,82.71613,5.8214,332,Car,Gate 101,Gate 102,5,2,231.3106242,73.78262622,1
511665.06,5026572.84,64.7269,0.1511,-0.0109,82.749496,5.8214,332,Car,Gate 101,Gate 102,5,2,231.9143622,73.78194076,1
511665.6,5026572.58,64.7449,0.1495,-0.0103,82.782863,5.8214,332,Car,Gate 101,Gate 102,5,2,232.5136381,73.79020464,1
511666.13,5026572.31,64.7625,0.1432,-0.0049,82.81623,5.8214,332,Car,Gate 101,Gate 102,5,2,233.1084268,73.7850572,1
511666.67,5026572.04,64.7794,0.1388,-0.0012,82.849597,5.8214,332,Car,Gate 101,Gate 102,5,2,233.7121647,73.78437175,1
511667.21,5026571.77,64.7959,0.1344,0.0024,82.882963,5.8213,332,Car,Gate 101,Gate 102,5,2,234.3159027,73.78368629,1
511667.75,5026571.51,64.812,0.1346,0.0028,82.91633,5.8213,332,Car,Gate 101,Gate 102,5,2,234.9151787,73.79195017,1
511668.28,5026571.24,64.828,0.1316,0.0071,82.949697,5.8213,332,Car,Gate 101,Gate 102,5,2,235.5099673,73.78680274,1
511668.82,5026570.97,64.8439,0.1326,0.0105,82.983063,5.8212,332,Car,Gate 101,Gate 102,5,2,236.1137053,73.78611728,1
511669.36,5026570.7,64.8598,0.1322,0.0138,83.01643,5.8211,332,Car,Gate 101,Gate 102,5,2,236.7174432,73.78543182,1
511669.9,5026570.43,64.8758,0.1351,0.0147,83.049797,5.8211,332,Car,Gate 101,Gate 102,5,2,237.3211812,73.78474636,1
511670.44,5026570.17,64.8917,0.129,0.0181,83.083164,5.821,332,Car,Gate 101,Gate 102,5,2,237.9204572,73.79301025,1
511670.98,5026569.9,64.9074,0.1331,0.0204,83.11653,5.821,332,Car,Gate 101,Gate 102,5,2,238.5241952,73.79232479,1
511671.51,5026569.63,64.9236,0.1354,0.0224,83.149897,5.8209,332,Car,Gate 101,Gate 102,5,2,239.1189838,73.78717735,1
511672.05,5026569.36,64.94,0.1382,0.0239,83.183264,5.8209,332,Car,Gate 101,Gate 102,5,2,239.7227217,73.78649189,1
511672.59,5026569.09,64.9568,0.1418,0.0236,83.216631,5.8209,332,Car,Gate 101,Gate 102,5,2,240.3264597,73.78580643,1
511673.13,5026568.82,64.9741,0.1452,0.0267,83.249997,5.8208,332,Car,Gate 101,Gate 102,5,2,240.9301977,73.78512098,1
511673.67,5026568.56,64.9918,0.1495,0.0282,83.283364,5.8208,332,Car,Gate 101,Gate 102,5,2,241.5294737,73.79338486,1
511674.21,5026568.29,65.01,0.1538,0.0296,83.316731,5.8207,332,Car,Gate 101,Gate 102,5,2,242.1332116,73.7926994,1
511674.75,5026568.02,65.0288,0.1592,0.0292,83.350098,5.8207,332,Car,Gate 101,Gate 102,5,2,242.7369496,73.79201394,1
511675.29,5026567.75,65.0478,0.1571,0.034,83.383464,5.8207,332,Car,Gate 101,Gate 102,5,2,243.3406875,73.79132848,1
511675.83,5026567.48,65.0669,0.1611,0.0334,83.416831,5.8206,332,Car,Gate 101,Gate 102,5,2,243.9444255,73.79064303,1
511676.37,5026567.21,65.0862,0.1603,0.0332,83.450198,5.8206,332,Car,Gate 101,Gate 102,5,2,244.5481635,73.78995757,1
511676.91,5026566.94,65.1055,0.1617,0.032,83.483564,5.8205,332,Car,Gate 101,Gate 102,5,2,245.1519014,73.78927211,1
